City, Time, Disruptions
Toronto,2013-06-26T18:00:00.000Z,2
Toronto,2013-06-26T20:00:00.000Z,1
Toronto,2013-06-27T02:00:00.000Z,1
Toronto,2013-06-27T09:00:00.000Z,2
Toronto,2013-06-27T10:00:00.000Z,1
Toronto,2013-06-27T14:00:00.000Z,1
Toronto,2013-06-27T15:00:00.000Z,1
Toronto,2013-06-27T19:00:00.000Z,1
Toronto,2013-06-27T22:00:00.000Z,2
Toronto,2013-06-28T00:00:00.000Z,1
Toronto,2013-06-28T01:00:00.000Z,1
Toronto,2013-06-28T02:00:00.000Z,1
Toronto,2013-06-28T03:00:00.000Z,2
Toronto,2013-06-28T04:00:00.000Z,5
Toronto,2013-06-28T05:00:00.000Z,4
Toronto,2013-06-28T06:00:00.000Z,4
Toronto,2013-06-28T07:00:00.000Z,4
Toronto,2013-06-28T08:00:00.000Z,2
Toronto,2013-06-28T09:00:00.000Z,1
Toronto,2013-06-28T14:00:00.000Z,1
Toronto,2013-06-28T15:00:00.000Z,1
Toronto,2013-06-28T18:00:00.000Z,1
Toronto,2013-06-28T22:00:00.000Z,1
Toronto,2013-06-29T00:00:00.000Z,1
Toronto,2013-06-30T00:00:00.000Z,1
Toronto,2013-07-02T14:00:00.000Z,2
Toronto,2013-07-02T19:00:00.000Z,2
Toronto,2013-07-02T23:00:00.000Z,1
Toronto,2013-07-03T00:00:00.000Z,1
Toronto,2013-07-03T01:00:00.000Z,1
Toronto,2013-07-03T02:00:00.000Z,1
Toronto,2013-07-03T03:00:00.000Z,1
Toronto,2013-07-03T04:00:00.000Z,1
Toronto,2013-07-03T05:00:00.000Z,1
Toronto,2013-07-03T11:00:00.000Z,1
Toronto,2013-07-03T13:00:00.000Z,1
Toronto,2013-07-03T18:00:00.000Z,1
Toronto,2013-07-03T20:00:00.000Z,1
Toronto,2013-07-04T07:00:00.000Z,1
Toronto,2013-07-04T08:00:00.000Z,1
Toronto,2013-07-04T16:00:00.000Z,2
Toronto,2013-07-04T17:00:00.000Z,1
Toronto,2013-07-04T18:00:00.000Z,1
Toronto,2013-07-04T19:00:00.000Z,2
Toronto,2013-07-04T20:00:00.000Z,1
Toronto,2013-07-04T21:00:00.000Z,1
Toronto,2013-07-04T22:00:00.000Z,1
Toronto,2013-07-04T23:00:00.000Z,1
Toronto,2013-07-05T00:00:00.000Z,3
Toronto,2013-07-05T01:00:00.000Z,2
Toronto,2013-07-05T02:00:00.000Z,2
Toronto,2013-07-05T03:00:00.000Z,2
Toronto,2013-07-05T04:00:00.000Z,2
Toronto,2013-07-05T05:00:00.000Z,2
Toronto,2013-07-05T06:00:00.000Z,1
Toronto,2013-07-05T07:00:00.000Z,1
Toronto,2013-07-05T08:00:00.000Z,1
Toronto,2013-07-05T09:00:00.000Z,3
Toronto,2013-07-05T11:00:00.000Z,1
Toronto,2013-07-05T14:00:00.000Z,1
Toronto,2013-07-05T16:00:00.000Z,2
Toronto,2013-07-05T17:00:00.000Z,1
Toronto,2013-07-05T18:00:00.000Z,1
Toronto,2013-07-05T19:00:00.000Z,1
Toronto,2013-07-05T20:00:00.000Z,1
Toronto,2013-07-05T21:00:00.000Z,1
Toronto,2013-07-05T22:00:00.000Z,1
Toronto,2013-07-05T23:00:00.000Z,2
Toronto,2013-07-06T00:00:00.000Z,1
Toronto,2013-07-06T01:00:00.000Z,1
Toronto,2013-07-06T02:00:00.000Z,1
Toronto,2013-07-06T03:00:00.000Z,1
Toronto,2013-07-06T04:00:00.000Z,1
Toronto,2013-07-06T05:00:00.000Z,1
Toronto,2013-07-06T08:00:00.000Z,1
Toronto,2013-07-06T13:00:00.000Z,1
Toronto,2013-07-06T14:00:00.000Z,1
Toronto,2013-07-06T15:00:00.000Z,1
Toronto,2013-07-06T18:00:00.000Z,1
Toronto,2013-07-07T11:00:00.000Z,1
Toronto,2013-07-07T19:00:00.000Z,2
Toronto,2013-07-07T21:00:00.000Z,1
Toronto,2013-07-07T22:00:00.000Z,1
Toronto,2013-07-07T23:00:00.000Z,1
Toronto,2013-07-08T00:00:00.000Z,3
Toronto,2013-07-08T01:00:00.000Z,1
Toronto,2013-07-08T02:00:00.000Z,1
Toronto,2013-07-08T03:00:00.000Z,1
Toronto,2013-07-08T04:00:00.000Z,1
Toronto,2013-07-08T07:00:00.000Z,1
Toronto,2013-07-08T08:00:00.000Z,1
Toronto,2013-07-08T09:00:00.000Z,1
Toronto,2013-07-08T10:00:00.000Z,1
Toronto,2013-07-08T13:00:00.000Z,3
Toronto,2013-07-08T14:00:00.000Z,1
Toronto,2013-07-08T19:00:00.000Z,3
Toronto,2013-07-08T20:00:00.000Z,3
Toronto,2013-07-08T21:00:00.000Z,3
Toronto,2013-07-08T22:00:00.000Z,3
Toronto,2013-07-08T23:00:00.000Z,3
Toronto,2013-07-09T00:00:00.000Z,3
Toronto,2013-07-09T01:00:00.000Z,3
Toronto,2013-07-09T02:00:00.000Z,3
Toronto,2013-07-09T03:00:00.000Z,3
Toronto,2013-07-09T04:00:00.000Z,3
Toronto,2013-07-09T05:00:00.000Z,3
Toronto,2013-07-09T06:00:00.000Z,3
Toronto,2013-07-09T07:00:00.000Z,3
Toronto,2013-07-09T08:00:00.000Z,3
Toronto,2013-07-09T09:00:00.000Z,3
Toronto,2013-07-09T10:00:00.000Z,2
Toronto,2013-07-09T11:00:00.000Z,3
Toronto,2013-07-09T12:00:00.000Z,2
Toronto,2013-07-09T13:00:00.000Z,2
Toronto,2013-07-09T14:00:00.000Z,2
Toronto,2013-07-09T15:00:00.000Z,2
Toronto,2013-07-09T16:00:00.000Z,3
Toronto,2013-07-09T17:00:00.000Z,3
Toronto,2013-07-09T18:00:00.000Z,2
Toronto,2013-07-09T19:00:00.000Z,2
Toronto,2013-07-09T20:00:00.000Z,2
Toronto,2013-07-09T21:00:00.000Z,1
Toronto,2013-07-09T22:00:00.000Z,2
Toronto,2013-07-09T23:00:00.000Z,2
Toronto,2013-07-10T00:00:00.000Z,1
Toronto,2013-07-10T01:00:00.000Z,1
Toronto,2013-07-10T02:00:00.000Z,1
Toronto,2013-07-10T03:00:00.000Z,1
Toronto,2013-07-10T04:00:00.000Z,1
Toronto,2013-07-10T05:00:00.000Z,1
Toronto,2013-07-10T06:00:00.000Z,1
Toronto,2013-07-10T15:00:00.000Z,1
Toronto,2013-07-10T16:00:00.000Z,3
Toronto,2013-07-10T18:00:00.000Z,1
Toronto,2013-07-12T11:00:00.000Z,3
Toronto,2013-07-12T12:00:00.000Z,1
Toronto,2013-07-12T13:00:00.000Z,1
Toronto,2013-07-12T14:00:00.000Z,1
Toronto,2013-07-12T15:00:00.000Z,1
Toronto,2013-07-12T17:00:00.000Z,1
Toronto,2013-07-12T18:00:00.000Z,2
Toronto,2013-07-12T22:00:00.000Z,1
Toronto,2013-07-13T11:00:00.000Z,1
Toronto,2013-07-13T15:00:00.000Z,2
Toronto,2013-07-13T16:00:00.000Z,1
Toronto,2013-07-13T19:00:00.000Z,1
Toronto,2013-07-14T05:00:00.000Z,1
Toronto,2013-07-14T19:00:00.000Z,1
Toronto,2013-07-15T07:00:00.000Z,1
Toronto,2013-07-15T10:00:00.000Z,1
Toronto,2013-07-15T11:00:00.000Z,1
Toronto,2013-07-15T17:00:00.000Z,1
Toronto,2013-07-15T18:00:00.000Z,2
Toronto,2013-07-16T07:00:00.000Z,1
Toronto,2013-07-16T08:00:00.000Z,1
Toronto,2013-07-16T13:00:00.000Z,1
Toronto,2013-07-16T18:00:00.000Z,1
Toronto,2013-07-17T10:00:00.000Z,1
Toronto,2013-07-17T11:00:00.000Z,2
Toronto,2013-07-17T12:00:00.000Z,1
Toronto,2013-07-17T14:00:00.000Z,1
Toronto,2013-07-17T16:00:00.000Z,1
Toronto,2013-07-17T17:00:00.000Z,1
Toronto,2013-07-17T22:00:00.000Z,1
Toronto,2013-07-18T11:00:00.000Z,1
Toronto,2013-07-18T16:00:00.000Z,1
Toronto,2013-07-18T20:00:00.000Z,1
Toronto,2013-07-19T01:00:00.000Z,1
Toronto,2013-07-19T02:00:00.000Z,1
Toronto,2013-07-19T03:00:00.000Z,1
Toronto,2013-07-19T04:00:00.000Z,1
Toronto,2013-07-19T05:00:00.000Z,1
Toronto,2013-07-19T13:00:00.000Z,1
Toronto,2013-07-20T02:00:00.000Z,1
Toronto,2013-07-20T03:00:00.000Z,1
Toronto,2013-07-20T12:00:00.000Z,1
Toronto,2013-07-20T14:00:00.000Z,1
Toronto,2013-07-20T16:00:00.000Z,1
Toronto,2013-07-20T17:00:00.000Z,1
Toronto,2013-07-20T21:00:00.000Z,1
Toronto,2013-07-22T19:00:00.000Z,1
Toronto,2013-07-23T09:00:00.000Z,1
Toronto,2013-07-23T10:00:00.000Z,1
Toronto,2013-07-23T11:00:00.000Z,1
Toronto,2013-07-23T13:00:00.000Z,1
Toronto,2013-07-24T11:00:00.000Z,1
Toronto,2013-07-24T18:00:00.000Z,2
Toronto,2013-07-24T19:00:00.000Z,1
Toronto,2013-07-25T06:00:00.000Z,1
Toronto,2013-07-25T07:00:00.000Z,1
Toronto,2013-07-25T10:00:00.000Z,1
Toronto,2013-07-25T15:00:00.000Z,1
Toronto,2013-07-25T18:00:00.000Z,1
Toronto,2013-07-25T22:00:00.000Z,1
Toronto,2013-07-25T23:00:00.000Z,2
Toronto,2013-07-26T00:00:00.000Z,2
Toronto,2013-07-26T01:00:00.000Z,2
Toronto,2013-07-26T02:00:00.000Z,2
Toronto,2013-07-26T03:00:00.000Z,1
Toronto,2013-07-26T04:00:00.000Z,1
Toronto,2013-07-26T09:00:00.000Z,1
Toronto,2013-07-26T13:00:00.000Z,1
Toronto,2013-07-26T14:00:00.000Z,2
Toronto,2013-07-27T05:00:00.000Z,1
Toronto,2013-07-27T10:00:00.000Z,1
Toronto,2013-07-27T18:00:00.000Z,2
Toronto,2013-07-27T19:00:00.000Z,1
Toronto,2013-07-27T20:00:00.000Z,1
Toronto,2013-07-27T21:00:00.000Z,1
Toronto,2013-07-27T23:00:00.000Z,1
Toronto,2013-07-28T00:00:00.000Z,1
Toronto,2013-07-28T01:00:00.000Z,1
Toronto,2013-07-28T04:00:00.000Z,1
Toronto,2013-07-28T05:00:00.000Z,1
Toronto,2013-07-28T12:00:00.000Z,1
Toronto,2013-07-28T15:00:00.000Z,1
Toronto,2013-07-28T16:00:00.000Z,1
Toronto,2013-07-28T22:00:00.000Z,1
Toronto,2013-07-28T23:00:00.000Z,2
Toronto,2013-07-29T00:00:00.000Z,2
Toronto,2013-07-29T01:00:00.000Z,1
Toronto,2013-07-29T03:00:00.000Z,1
Toronto,2013-07-29T09:00:00.000Z,1
Toronto,2013-07-29T17:00:00.000Z,2
Toronto,2013-07-29T20:00:00.000Z,3
Toronto,2013-07-30T00:00:00.000Z,1
Toronto,2013-07-30T01:00:00.000Z,1
Toronto,2013-07-30T02:00:00.000Z,1
Toronto,2013-07-30T03:00:00.000Z,1
Toronto,2013-07-30T04:00:00.000Z,2
Toronto,2013-07-30T05:00:00.000Z,1
Toronto,2013-07-30T06:00:00.000Z,1
Toronto,2013-07-30T07:00:00.000Z,1
Toronto,2013-07-30T08:00:00.000Z,1
Toronto,2013-07-30T09:00:00.000Z,1
Toronto,2013-07-30T16:00:00.000Z,1
Toronto,2013-07-30T22:00:00.000Z,2
Toronto,2013-07-30T23:00:00.000Z,1
Toronto,2013-07-31T00:00:00.000Z,1
Toronto,2013-07-31T01:00:00.000Z,1
Toronto,2013-07-31T02:00:00.000Z,1
Toronto,2013-07-31T03:00:00.000Z,1
Toronto,2013-07-31T04:00:00.000Z,1
Toronto,2013-07-31T09:00:00.000Z,2
Toronto,2013-07-31T11:00:00.000Z,1
Toronto,2013-07-31T12:00:00.000Z,1
Toronto,2013-07-31T13:00:00.000Z,1
Toronto,2013-07-31T14:00:00.000Z,2
Toronto,2013-07-31T20:00:00.000Z,1
Toronto,2013-07-31T21:00:00.000Z,1
Toronto,2013-08-01T01:00:00.000Z,1
Toronto,2013-08-01T03:00:00.000Z,1
Toronto,2013-08-01T10:00:00.000Z,1
Toronto,2013-08-01T11:00:00.000Z,1
Toronto,2013-08-01T12:00:00.000Z,1
Toronto,2013-08-01T22:00:00.000Z,2
Toronto,2013-08-01T23:00:00.000Z,1
Toronto,2013-08-02T00:00:00.000Z,2
Toronto,2013-08-02T01:00:00.000Z,2
Toronto,2013-08-02T02:00:00.000Z,2
Toronto,2013-08-02T03:00:00.000Z,2
Toronto,2013-08-02T04:00:00.000Z,2
Toronto,2013-08-02T05:00:00.000Z,1
Toronto,2013-08-02T07:00:00.000Z,1
Toronto,2013-08-02T11:00:00.000Z,1
Toronto,2013-08-02T17:00:00.000Z,2
Toronto,2013-08-02T18:00:00.000Z,1
Toronto,2013-08-02T22:00:00.000Z,1
Toronto,2013-08-03T08:00:00.000Z,1
Toronto,2013-08-03T16:00:00.000Z,2
Toronto,2013-08-03T23:00:00.000Z,1
Toronto,2013-08-04T02:00:00.000Z,1
Toronto,2013-08-04T11:00:00.000Z,1
Toronto,2013-08-04T12:00:00.000Z,2
Toronto,2013-08-04T13:00:00.000Z,1
Toronto,2013-08-04T15:00:00.000Z,1
Toronto,2013-08-04T16:00:00.000Z,2
Toronto,2013-08-05T13:00:00.000Z,1
Toronto,2013-08-05T16:00:00.000Z,1
Toronto,2013-08-06T00:00:00.000Z,1
Toronto,2013-08-06T15:00:00.000Z,1
Toronto,2013-08-06T16:00:00.000Z,1
Toronto,2013-08-06T17:00:00.000Z,2
Toronto,2013-08-06T18:00:00.000Z,1
Toronto,2013-08-06T20:00:00.000Z,1
Toronto,2013-08-06T22:00:00.000Z,1
Toronto,2013-08-06T23:00:00.000Z,1
Toronto,2013-08-07T00:00:00.000Z,1
Toronto,2013-08-07T01:00:00.000Z,2
Toronto,2013-08-07T02:00:00.000Z,2
Toronto,2013-08-07T03:00:00.000Z,2
Toronto,2013-08-07T04:00:00.000Z,1
Toronto,2013-08-07T08:00:00.000Z,2
Toronto,2013-08-07T09:00:00.000Z,2
Toronto,2013-08-07T13:00:00.000Z,1
Toronto,2013-08-07T18:00:00.000Z,1
Toronto,2013-08-08T00:00:00.000Z,1
Toronto,2013-08-08T10:00:00.000Z,1
Toronto,2013-08-08T14:00:00.000Z,1
Toronto,2013-08-08T17:00:00.000Z,2
Toronto,2013-08-08T22:00:00.000Z,1
Toronto,2013-08-08T23:00:00.000Z,1
Toronto,2013-08-09T00:00:00.000Z,1
Toronto,2013-08-09T01:00:00.000Z,2
Toronto,2013-08-09T02:00:00.000Z,1
Toronto,2013-08-09T03:00:00.000Z,1
Toronto,2013-08-09T05:00:00.000Z,1
Toronto,2013-08-09T06:00:00.000Z,1
Toronto,2013-08-09T07:00:00.000Z,1
Toronto,2013-08-09T08:00:00.000Z,1
Toronto,2013-08-09T09:00:00.000Z,1
Toronto,2013-08-09T14:00:00.000Z,1
Toronto,2013-08-09T15:00:00.000Z,1
Toronto,2013-08-09T16:00:00.000Z,1
Toronto,2013-08-09T21:00:00.000Z,1
Toronto,2013-08-09T22:00:00.000Z,1
Toronto,2013-08-09T23:00:00.000Z,1
Toronto,2013-08-10T00:00:00.000Z,1
Toronto,2013-08-10T01:00:00.000Z,1
Toronto,2013-08-10T02:00:00.000Z,1
Toronto,2013-08-10T03:00:00.000Z,1
Toronto,2013-08-10T04:00:00.000Z,1
Toronto,2013-08-10T05:00:00.000Z,1
Toronto,2013-08-10T06:00:00.000Z,1
Toronto,2013-08-10T12:00:00.000Z,1
Toronto,2013-08-10T15:00:00.000Z,1
Toronto,2013-08-10T19:00:00.000Z,1
Toronto,2013-08-10T21:00:00.000Z,1
Toronto,2013-08-10T23:00:00.000Z,2
Toronto,2013-08-11T00:00:00.000Z,1
Toronto,2013-08-11T01:00:00.000Z,1
Toronto,2013-08-11T02:00:00.000Z,1
Toronto,2013-08-11T03:00:00.000Z,1
Toronto,2013-08-12T01:00:00.000Z,1
Toronto,2013-08-12T08:00:00.000Z,1
Toronto,2013-08-12T11:00:00.000Z,1
Toronto,2013-08-12T14:00:00.000Z,1
Toronto,2013-08-12T15:00:00.000Z,1
Toronto,2013-08-12T17:00:00.000Z,1
Toronto,2013-08-12T18:00:00.000Z,1
Toronto,2013-08-12T19:00:00.000Z,1
Toronto,2013-08-12T20:00:00.000Z,1
Toronto,2013-08-12T23:00:00.000Z,1
Toronto,2013-08-13T00:00:00.000Z,1
Toronto,2013-08-13T01:00:00.000Z,1
Toronto,2013-08-13T02:00:00.000Z,1
Toronto,2013-08-13T03:00:00.000Z,1
Toronto,2013-08-13T04:00:00.000Z,1
Toronto,2013-08-13T05:00:00.000Z,1
Toronto,2013-08-13T06:00:00.000Z,1
Toronto,2013-08-13T07:00:00.000Z,1
Toronto,2013-08-14T00:00:00.000Z,1
Toronto,2013-08-14T01:00:00.000Z,1
Toronto,2013-08-14T02:00:00.000Z,1
Toronto,2013-08-14T03:00:00.000Z,1
Toronto,2013-08-14T04:00:00.000Z,1
Toronto,2013-08-14T06:00:00.000Z,2
Toronto,2013-08-14T07:00:00.000Z,2
Toronto,2013-08-14T08:00:00.000Z,1
Toronto,2013-08-14T09:00:00.000Z,1
Toronto,2013-08-14T12:00:00.000Z,1
Toronto,2013-08-14T15:00:00.000Z,1
Toronto,2013-08-14T19:00:00.000Z,2
Toronto,2013-08-15T09:00:00.000Z,2
Toronto,2013-08-15T10:00:00.000Z,3
Toronto,2013-08-15T15:00:00.000Z,1
Toronto,2013-08-15T19:00:00.000Z,2
Toronto,2013-08-15T23:00:00.000Z,2
Toronto,2013-08-16T00:00:00.000Z,1
Toronto,2013-08-16T01:00:00.000Z,1
Toronto,2013-08-16T02:00:00.000Z,1
Toronto,2013-08-16T03:00:00.000Z,1
Toronto,2013-08-16T04:00:00.000Z,1
Toronto,2013-08-16T05:00:00.000Z,2
Toronto,2013-08-16T09:00:00.000Z,1
Toronto,2013-08-16T13:00:00.000Z,1
Toronto,2013-08-16T16:00:00.000Z,1
Toronto,2013-08-16T19:00:00.000Z,1
Toronto,2013-08-16T20:00:00.000Z,1
Toronto,2013-08-16T21:00:00.000Z,1
Toronto,2013-08-17T03:00:00.000Z,1
Toronto,2013-08-17T11:00:00.000Z,1
Toronto,2013-08-17T22:00:00.000Z,1
Toronto,2013-08-18T00:00:00.000Z,1
Toronto,2013-08-18T01:00:00.000Z,1
Toronto,2013-08-18T13:00:00.000Z,1
Toronto,2013-08-18T15:00:00.000Z,1
Toronto,2013-08-18T16:00:00.000Z,1
Toronto,2013-08-18T17:00:00.000Z,1
Toronto,2013-08-18T19:00:00.000Z,1
Toronto,2013-08-18T21:00:00.000Z,1
Toronto,2013-08-19T00:00:00.000Z,2
Toronto,2013-08-19T08:00:00.000Z,1
Toronto,2013-08-19T15:00:00.000Z,3
Toronto,2013-08-19T16:00:00.000Z,1
Toronto,2013-08-19T17:00:00.000Z,1
Toronto,2013-08-19T18:00:00.000Z,3
Toronto,2013-08-19T20:00:00.000Z,2
Toronto,2013-08-19T21:00:00.000Z,1
Toronto,2013-08-19T23:00:00.000Z,2
Toronto,2013-08-20T00:00:00.000Z,2
Toronto,2013-08-20T01:00:00.000Z,2
Toronto,2013-08-20T02:00:00.000Z,2
Toronto,2013-08-20T03:00:00.000Z,2
Toronto,2013-08-20T04:00:00.000Z,2
Toronto,2013-08-20T05:00:00.000Z,1
Toronto,2013-08-20T13:00:00.000Z,1
Toronto,2013-08-20T18:00:00.000Z,1
Toronto,2013-08-20T19:00:00.000Z,1
Toronto,2013-08-20T23:00:00.000Z,3
Toronto,2013-08-21T00:00:00.000Z,2
Toronto,2013-08-21T01:00:00.000Z,2
Toronto,2013-08-21T02:00:00.000Z,2
Toronto,2013-08-21T03:00:00.000Z,2
Toronto,2013-08-21T04:00:00.000Z,2
Toronto,2013-08-21T05:00:00.000Z,2
Toronto,2013-08-21T06:00:00.000Z,1
Toronto,2013-08-21T11:00:00.000Z,1
Toronto,2013-08-21T12:00:00.000Z,1
Toronto,2013-08-21T14:00:00.000Z,1
Toronto,2013-08-21T16:00:00.000Z,1
Toronto,2013-08-21T18:00:00.000Z,1
Toronto,2013-08-21T22:00:00.000Z,1
Toronto,2013-08-21T23:00:00.000Z,2
Toronto,2013-08-22T00:00:00.000Z,2
Toronto,2013-08-22T01:00:00.000Z,2
Toronto,2013-08-22T02:00:00.000Z,2
Toronto,2013-08-22T03:00:00.000Z,2
Toronto,2013-08-22T04:00:00.000Z,1
Toronto,2013-08-22T05:00:00.000Z,1
Toronto,2013-08-22T09:00:00.000Z,1
Toronto,2013-08-22T14:00:00.000Z,1
Toronto,2013-08-22T18:00:00.000Z,1
Toronto,2013-08-22T23:00:00.000Z,1
Toronto,2013-08-23T08:00:00.000Z,1
Toronto,2013-08-23T13:00:00.000Z,2
Toronto,2013-08-23T14:00:00.000Z,2
Toronto,2013-08-23T20:00:00.000Z,1
Toronto,2013-08-23T21:00:00.000Z,1
Toronto,2013-08-24T05:00:00.000Z,1
Toronto,2013-08-24T06:00:00.000Z,1
Toronto,2013-08-24T12:00:00.000Z,1
Toronto,2013-08-24T15:00:00.000Z,1
Toronto,2013-08-24T16:00:00.000Z,1
Toronto,2013-08-24T19:00:00.000Z,2
Toronto,2013-08-25T00:00:00.000Z,1
Toronto,2013-08-25T09:00:00.000Z,1
Toronto,2013-08-25T10:00:00.000Z,2
Toronto,2013-08-26T07:00:00.000Z,2
Toronto,2013-08-26T19:00:00.000Z,1
Toronto,2013-08-27T00:00:00.000Z,1
Toronto,2013-08-27T01:00:00.000Z,1
Toronto,2013-08-27T02:00:00.000Z,1
Toronto,2013-08-27T03:00:00.000Z,1
Toronto,2013-08-27T04:00:00.000Z,1
Toronto,2013-08-27T05:00:00.000Z,1
Toronto,2013-08-27T10:00:00.000Z,1
Toronto,2013-08-27T17:00:00.000Z,1
Toronto,2013-08-27T21:00:00.000Z,3
Toronto,2013-08-28T12:00:00.000Z,1
Toronto,2013-08-28T17:00:00.000Z,1
Toronto,2013-08-28T18:00:00.000Z,1
Toronto,2013-08-28T19:00:00.000Z,1
Toronto,2013-08-29T00:00:00.000Z,2
Toronto,2013-08-29T01:00:00.000Z,1
Toronto,2013-08-29T02:00:00.000Z,1
Toronto,2013-08-29T03:00:00.000Z,1
Toronto,2013-08-29T04:00:00.000Z,1
Toronto,2013-08-29T05:00:00.000Z,1
Toronto,2013-08-29T09:00:00.000Z,1
Toronto,2013-08-29T11:00:00.000Z,1
Toronto,2013-08-29T21:00:00.000Z,1
Toronto,2013-08-29T22:00:00.000Z,1
Toronto,2013-08-29T23:00:00.000Z,1
Toronto,2013-08-30T00:00:00.000Z,2
Toronto,2013-08-30T01:00:00.000Z,2
Toronto,2013-08-30T02:00:00.000Z,3
Toronto,2013-08-30T03:00:00.000Z,2
Toronto,2013-08-30T04:00:00.000Z,2
Toronto,2013-08-30T05:00:00.000Z,2
Toronto,2013-08-30T17:00:00.000Z,1
Toronto,2013-08-30T21:00:00.000Z,1
Toronto,2013-08-31T04:00:00.000Z,1
Toronto,2013-08-31T05:00:00.000Z,1
Toronto,2013-08-31T06:00:00.000Z,1
Toronto,2013-08-31T07:00:00.000Z,1
Toronto,2013-08-31T13:00:00.000Z,1
Toronto,2013-09-01T09:00:00.000Z,1
Toronto,2013-09-01T10:00:00.000Z,1
Toronto,2013-09-01T11:00:00.000Z,1
Toronto,2013-09-01T12:00:00.000Z,1
Toronto,2013-09-01T13:00:00.000Z,1
Toronto,2013-09-02T00:00:00.000Z,1
Toronto,2013-09-02T20:00:00.000Z,1
Toronto,2013-09-03T07:00:00.000Z,1
Toronto,2013-09-03T08:00:00.000Z,1
Toronto,2013-09-03T09:00:00.000Z,2
Toronto,2013-09-03T10:00:00.000Z,1
Toronto,2013-09-03T11:00:00.000Z,1
Toronto,2013-09-03T12:00:00.000Z,1
Toronto,2013-09-03T13:00:00.000Z,1
Toronto,2013-09-03T14:00:00.000Z,1
Toronto,2013-09-03T16:00:00.000Z,1
Toronto,2013-09-03T18:00:00.000Z,1
Toronto,2013-09-04T09:00:00.000Z,1
Toronto,2013-09-04T12:00:00.000Z,1
Toronto,2013-09-04T14:00:00.000Z,1
Toronto,2013-09-04T15:00:00.000Z,1
Toronto,2013-09-04T19:00:00.000Z,2
Toronto,2013-09-04T21:00:00.000Z,1
Toronto,2013-09-05T02:00:00.000Z,1
Toronto,2013-09-05T03:00:00.000Z,1
Toronto,2013-09-05T12:00:00.000Z,1
Toronto,2013-09-05T13:00:00.000Z,1
Toronto,2013-09-05T15:00:00.000Z,1
Toronto,2013-09-05T16:00:00.000Z,1
Toronto,2013-09-05T18:00:00.000Z,1
Toronto,2013-09-05T22:00:00.000Z,1
Toronto,2013-09-05T23:00:00.000Z,1
Toronto,2013-09-06T00:00:00.000Z,1
Toronto,2013-09-06T01:00:00.000Z,2
Toronto,2013-09-06T07:00:00.000Z,1
Toronto,2013-09-06T08:00:00.000Z,2
Toronto,2013-09-06T12:00:00.000Z,2
Toronto,2013-09-06T14:00:00.000Z,1
Toronto,2013-09-06T15:00:00.000Z,1
Toronto,2013-09-06T18:00:00.000Z,1
Toronto,2013-09-06T19:00:00.000Z,1
Toronto,2013-09-06T20:00:00.000Z,2
Toronto,2013-09-07T09:00:00.000Z,1
Toronto,2013-09-07T14:00:00.000Z,1
Toronto,2013-09-07T23:00:00.000Z,1
Toronto,2013-09-08T01:00:00.000Z,1
Toronto,2013-09-08T12:00:00.000Z,1
Toronto,2013-09-09T08:00:00.000Z,1
Toronto,2013-09-09T09:00:00.000Z,1
Toronto,2013-09-09T19:00:00.000Z,1
Toronto,2013-09-09T23:00:00.000Z,1
Toronto,2013-09-10T07:00:00.000Z,1
Toronto,2013-09-10T09:00:00.000Z,1
Toronto,2013-09-10T10:00:00.000Z,2
Toronto,2013-09-10T14:00:00.000Z,3
Toronto,2013-09-10T17:00:00.000Z,1
Toronto,2013-09-10T20:00:00.000Z,1
Toronto,2013-09-11T06:00:00.000Z,1
Toronto,2013-09-11T08:00:00.000Z,2
Toronto,2013-09-11T09:00:00.000Z,1
Toronto,2013-09-12T07:00:00.000Z,2
Toronto,2013-09-12T08:00:00.000Z,1
Toronto,2013-09-12T11:00:00.000Z,1
Toronto,2013-09-12T15:00:00.000Z,1
Toronto,2013-09-12T20:00:00.000Z,1
Toronto,2013-09-13T03:00:00.000Z,1
Toronto,2013-09-13T11:00:00.000Z,1
Toronto,2013-09-13T12:00:00.000Z,2
Toronto,2013-09-13T13:00:00.000Z,1
Toronto,2013-09-13T15:00:00.000Z,1
Toronto,2013-09-13T18:00:00.000Z,1
Toronto,2013-09-13T20:00:00.000Z,1
Toronto,2013-09-14T02:00:00.000Z,2
Toronto,2013-09-14T10:00:00.000Z,1
Toronto,2013-09-14T11:00:00.000Z,1
Toronto,2013-09-14T17:00:00.000Z,1
Toronto,2013-09-14T18:00:00.000Z,1
Toronto,2013-09-14T19:00:00.000Z,1
Toronto,2013-09-16T10:00:00.000Z,1
Toronto,2013-09-16T11:00:00.000Z,3
Toronto,2013-09-16T17:00:00.000Z,1
Toronto,2013-09-16T19:00:00.000Z,1
Toronto,2013-09-16T22:00:00.000Z,1
Toronto,2013-09-17T13:00:00.000Z,2
Toronto,2013-09-17T14:00:00.000Z,2
Toronto,2013-09-17T15:00:00.000Z,1
Toronto,2013-09-17T16:00:00.000Z,2
Toronto,2013-09-17T17:00:00.000Z,1
Toronto,2013-09-17T18:00:00.000Z,1
Toronto,2013-09-17T19:00:00.000Z,1
Toronto,2013-09-17T20:00:00.000Z,1
Toronto,2013-09-17T21:00:00.000Z,1
Toronto,2013-09-18T08:00:00.000Z,1
Toronto,2013-09-18T15:00:00.000Z,3
Toronto,2013-09-18T16:00:00.000Z,4
